5287,49Pi  Hya,123123,323,33.25,3.27,  K2-III-IIIbFe-0.5 
5288,5The Cen,123139,319.46,24.08,2.06,  K0-IIIb           
5289,,123151,311.46,-1.62,6.4,  G8-K0III          
5290,95    Vir,123255,332.12,49.24,5.46,  F2IV              
5291,11Alp Dra,123299,110.52,50.96,3.65,  A0III             
5292,,123335,312.7,2.12,6.34,  B5IV              
5293,,123377,309.55,-8.46,6.05,  K4II              
5294,,123445,317.52,17.2,6.17,  B9V               
5295,,123492,309.77,-7.91,6.06,  A6IV              
5296,,123515,315.12,9.51,6,  B9IV              
5297,,123569,314.58,7.65,4.75,  G9-III            
5298,96    Vir,123630,332.2,48.08,6.47,  G8III             
5299,,123657,85.26,67.26,5.27,  M4.5:III          
5300,13    Boo,123782,94.58,63.23,5.25,  M1.5III           
5301,,123934,329.16,42.49,4.91,  M2IIIa            
5302,,123977,105.75,55.14,6.46,  K0III             
5303,Eta Aps,123998,306.43,-18.73,4.91,  A2m               
5304,12    Boo,123999,30.82,72.18,4.83,  F9IV w            
5305,3    UMi,124063,116.34,41.55,6.45,  A7V               
5306,,124099,307.57,-15.57,6.47,  K2IIp             
5307,,124115,342.99,57.87,6.43,  F7V               
5308,,124147,314.98,7.28,5.56,  K5III+B-A         
5309,,124162,325.54,34.93,6.34,  K0                
5310,,124186,54.36,71.95,6.11,  K4III             
5311,,124195,314.73,6.35,6.11,  B5Ve              
5312,50    Hya,124206,324.34,32.21,5.08,  K3III             
5313,,124224,344.43,58.61,5.01,  A0VpSi            
5314,,124281,324.74,32.77,6.24,  K0III             
5315,98Kap Vir,124294,333.51,47.7,4.19,  K2.5IIIFe-0.5     
5316,,124367,314.13,3.96,5.07,  B4Vne             
5317,,124425,341.52,55.74,5.91,  F7V w             
5318,,124433,319.14,18.4,5.61,  G8III             
5319,,124454,315.33,7.33,6.39,  K3III             
5320,,124471,311.26,-5.1,5.75,  B1.5III           
5321,4    UMi,124547,117.67,38.78,4.82,  K3III             
5322,,124553,337.22,51.32,6.36,  F9V               
5323,14    Boo,124570,0.78,66.03,5.54,  F6IV              
5324,,124576,324.02,30.14,6.08,  A1V               
5325,,124580,318.2,15.36,6.31,  F9V               
5326,,124601,313.42,1.21,6.39,  M5IIe             
5327,,124639,305.94,-20.53,6.42,  B8Ve              
5328,17Kap1Boo,124674,96.46,60.92,6.69,  F1V               
5329,17Kap2Boo,124675,96.46,60.91,4.54,  A8IV              
5330,15    Boo,124679,356,64,5.29,  K1III             
5331,,124681,346.51,58.96,6.45,  M4IIIab           
5332,,124683,329.44,40.31,5.43,  A1V               
5333,,124713,21.95,70.38,6.39,  A7V               
5334,,124730,112.88,46.09,5.24,  M2IIIab           
5335,,124755,78.52,67.73,6.24, gK3                
5336,Eps Aps,124771,306.93,-17.95,5.06,  B4V               
5337,,124780,322.67,26.36,6.55,  F0V               
5338,99Iot Vir,124850,337.75,51.07,4.08,  F6III             
5339,Del Oct,124882,305.68,-21.31,4.32,  K2III             
5340,16Alp Boo,124897,15.14,69.11,-0.04,  K1.5IIIFe-0.5     
5341,,124915,337.36,50.49,6.44,  A9III             
5342,,124931,340.32,53.39,6.15,  A1V               
5343,,124953,14.49,68.9,5.98,  A8III             
5344,,124990,329.69,39.8,6.22,  G5                
5345,,125019,97,60.16,6.58,  A4V               
5346,,125040,17.7,69.32,6.25,  F8V               
5347,,125111,73.94,68.33,6.38,  F2IV              
5348,,125150,323.14,26.22,6.54,  F0V               
5349,,125158,313.35,-0.2,5.23,  Am                
5350,21Iot Boo,125161,95.23,60.96,4.75,  A9V               
5351,19Lam Boo,125162,86.97,64.67,4.18,  A0p               
5352,,125180,6.61,66.76,5.8,  M3IIIa            
5353,,125184,337.18,49.49,6.47,  G5IV              
5354,Iot Lup,125238,318.48,14.14,3.55,  B2.5IV            
5355,,125248,330.06,39.52,5.9,  A0pCrEu           
5356,,125276,326.53,33.01,5.87,  F5V               
5357,,125283,321.83,22.62,5.94,  A2Vn              
5358,,125288,315.05,4.38,4.33,  B6Ib              
5359,100Lam Vir,125337,333.4,44.25,4.52,  A2m               
5360,,125349,94.87,60.88,6.2,  A2IV              
5361,,125351,62.73,69.76,4.81,  K0III             
5362,,125383,319.69,16.91,5.56,  G8III             
5363,,125406,89.83,63.2,6.32,  F5                
5364,,125442,319.01,14.88,4.77,  F0IV              
5365,18    Boo,125451,2.76,65.08,5.41,  F5IV              
5366,102Ups Vir,125454,342.25,53.74,5.14,  G9III             
5367,Psi Cen,125473,321.72,21.71,4.05,  A0IV              
5368,,125489,344.97,55.88,6.19,  A7V               
5369,,125538,70.98,68.36,6.86,  G9IV              
5370,20    Boo,125560,9.59,66.86,4.86,  K3III             
5371,,125628,314.64,2.33,4.92,  G8III+F5V         
5372,,125632,99.05,58.02,6.53,  A5Vn              
5373,,125642,70.85,68.19,6.33,  A2V               
5374,,125658,47.84,70.32,6.44,  A5III             
5375,,125721,318.2,11.83,6.09,  B1III             
5376,,125745,323.33,24.46,5.56,  B8V               
5377,,125810,317.43,9.5,6.02,  K2III             
5378,,125823,321.57,20.02,4.42,  B7IIIp            
5379,,125835,311.48,-6.89,5.61,  A3Ib              
5380,,125869,316.64,7.22,6,  K1III             
5381,51    Hya,125932,326.6,30.87,4.77,  K4III             
5382,,125990,312.26,-5.02,6.36,  A3V               
5383,2    Lib,126035,335.82,45.2,6.21,  G7III             
5384,,126053,347.17,56.02,6.27,  G1V               
5385,,126128,356.56,61.33,6.86,  F0V+F2V           
5386,,126129,356.56,61.33,5.12,  A0V               
5387,,126141,33.14,69.39,6.22,  F5V               
5388,,126200,356.48,61.08,5.95,  A3V               
5389,,126209,308.6,-14.95,6.07,  K0-1III           
5390,,126218,328.45,33.4,5.32,  G8III             
5391,,126241,312.52,-4.75,5.85,  K3III             
5392,,126248,353.1,59.33,5.1,  A5V               
5393,,126251,336.23,45.09,6.49,  F4III             
5394,,126271,356.35,60.92,6.19,  K4III             
5395,Tau1Lup,126341,319.92,14.5,4.56,  B2IV              
5396,Tau2Lup,126354,319.87,14.35,4.35,  F4IV+A7:          
5397,,126367,331.22,37.68,6.61,  A2V               
5398,,126386,321.06,17.19,6.32,  K2III             
5399,,126400,327.67,31.45,6.48,  G7IV              
5400,,126475,322.14,19.41,6.35,  B7IV              
5401,,126504,319.75,13.59,5.83,  A1mA5/7-F2        
5402,,126597,68.67,67.34,6.27, gK2                
5403,,126610,315.11,1.35,6.45,  A0II-III          
5404,23The Boo,126660,93.84,59.65,4.05,  F7V               
5405,22    Boo,126661,18.06,66.82,5.39,  F0m               
5406,104    Vir,126722,341.39,49.45,6.17,  A2IV              
5407,52    Hya,126769,326.95,28.83,4.97,  B8V               
5408,,126862,312.2,-6.66,5.83,  K1III             
5409,105Phi Vir,126868,345.22,52.51,4.81,  G2IV              
5410,106    Vir,126927,341.13,48.62,5.42,  K5III             
5411,,126943,74.26,65.88,6.63,  F1IV              
5412,,126981,320.55,14.15,5.5,  B8Vn              
5413,,126983,318.95,10.25,5.37,  A1V+B             
5414,,127043,41.69,68.52,7.62,  A1V               
5415,,127067,41.69,68.51,7.12,  A1V               
5416,,127065,62.79,67.57,6.1,  K0III             
5417,,127152,322.51,18.21,6.39,  K3III             
5418,,127167,348.95,54.66,5.94,  A5IV              
5419,,127193,323.38,20.01,5.97,  K1III             
5420,24    Boo,127243,90.16,60.64,5.59,  G3IV              
5421,,127297,316.44,3.31,6.93,  F5Ia              
5422,,127304,51.15,68.13,6.06,  A0V s             
5423,,127334,75.46,65.16,6.35,  G5V               
5424,,127337,353.97,57.44,6.02, gK4                
5425,Sig Lup,127381,318.93,9.25,4.42,  B2III             
5426,,127486,317.3,5,5.87,  F6IV-V            
5427,,127501,318.19,7.14,5.87,  K0III             
5428,,127624,327.47,27.27,6.09,  K0III             
5429,25Rho Boo,127665,47.29,67.8,3.58,  K3-III            
5430,5    UMi,127700,115.39,39.99,4.25,  K4-IIIBa0.3       
5431,,127716,322.56,16.83,6.6,  A2IV              
5432,,127724,315.57,0.28,6.4,  K2III             
5433,,127726,37.58,67.54,6.01,  A7Vn              
5434,26    Boo,127739,26.51,66.57,5.92,  F2IV              
5435,27Gam Boo,127762,67.26,66.17,3.03,  A7III             
5436,,127821,105.61,50.47,6.09,  F4IV              
5437,,127929,102.58,52.76,6.27,  F0III             
5438,,127964,333.37,36.25,6.5,  A4V               
5439,,127971,323.05,17.25,5.87,  B7V               
5440,Eta Cen,127972,322.77,16.67,2.31,  B1.5Vne           
5441,,127986,63.89,66.37,6.43,  F8IV w            
5442,,128000,96.99,56.34,5.76, gK5                
5443,,128020,312.69,-7.1,6.04,  F7V               
5444,,128068,321.2,12.87,5.55,  K3III             
5445,,128093,52.82,67.13,6.33,  F5V               
5446,,128152,324.04,18.93,6.13,  K1III             
5447,28Sig Boo,128167,45.62,67.2,4.46,  F2V               
5448,,128198,62.91,66.22,6.03, gK5                
5449,,128207,323.84,18.35,5.74,  B8n               
5450,,128266,321.41,12.9,5.41,  G8III             
5451,,128332,98.69,54.95,6.48,  F6-8V             
5452,,128333,88.15,60.21,5.74,  M1IIIab           
5453,Rho Lup,128345,320.13,9.86,4.05,  B5V               
5454,,128402,29.44,66.05,6.38,  K0                
5455,,128429,339.35,42.97,6.2,  F5V               
5456,,128488,324.76,19.51,6.02,  K3III             
5457,,128582,321.52,12.36,6.07,  F7V               
5458,,128617,320.52,10.1,6.39,  F3IV              
5459,Alp1Cen,128620,315.78,-0.71,-0.01,  G2V               
5460,Alp2Cen,128621,315.78,-0.71,1.33,  K1V               
5461,,128713,317.63,3.29,6.3,  K0-1II            
5462,,128750,18.81,63.9,5.91, gK2                
5463,Alp Cir,128898,314.34,-4.59,3.19,  ApSrEuCr:         
5464,,128902,77.43,62.89,5.7,  K2III             
5465,,128917,316.91,1.23,6.22,  F4V               
5466,,128974,326.5,21.67,5.67,  A0p:              
5467,,128998,94.17,56.73,5.85,  A1V               
5468,33    Boo,129002,78.76,62.42,5.39,  A1V               
5469,Alp Lup,129056,321.61,11.44,2.3,  B1.5III/Vn        
5470,Alp Aps,129078,308.49,-17.45,3.83,  K3IIIa            
5471,,129116,325.9,20.1,4,  B3V               
5472,,129132,27.15,64.75,6.1,  G0V               
5473,,129153,10.34,61.1,5.91,  F0V               
5474,,129161,329.23,26.24,6.37,  ApSi              
5475,29Pi 1Boo,129174,15.64,62.54,4.94,  B9pMnHgSi         
5476,29Pi 2Boo,129175,15.64,62.54,5.88,  A6V               
5477,30Zet Boo,129246,10.8,61.12,4.83,  A2III             
5478,30Zet Boo,129247,10.8,61.12,4.43,  A2III             
5479,,129245,117.41,36.35,6.26,  K3III             
5480,31    Boo,129312,2.05,57.76,4.86,  G7+IIIHdel -0.5   
5481,32    Boo,129336,7.46,59.86,5.56,  G8III             
5482,,129422,315.5,-2.81,5.36,  A9V               
5483,,129430,25.53,64.15,6.38,  G8III-IV          
5484,4    Lib,129433,332.75,31.32,5.73,  B9                
5485,,129456,327.48,22.29,4.05,  K3IIIb            
5486,,129462,317.32,1.19,6.11,  K0III             
5487,107Mu  Vir,129502,346.55,47.54,3.88,  F2III             
5488,,129557,318.57,3.78,6.1,  B2III             
5489,,129685,327.73,22.15,4.92,  A0V               
5490,34    Boo,129712,38,65.06,4.81,  M3-III            
5491,,129723,304.24,-25.68,6.48,  Am                
5492,,129798,102.09,51.16,6.25,  F2V               
5493,,129846,70.09,63.3,5.73,  K4III             
5494,,129858,322.3,11.06,5.74,  A1V               
5495,,129893,320.2,6.57,5.21,  G8III             
5496,,129902,351.32,50.45,6.07,  M1III             
5497,54    Hya,129926,333.13,30.63,4.94,  F2III-IV          
5498,,129932,320.31,6.72,6.07,  A1III-IV          
5499,,129944,334.5,32.6,5.81, gG5                
5500,,129954,314.22,-6.33,5.91,  B2.5Ve            
5501,108    Vir,129956,353.72,51.97,5.69,  B9.5V             
5502,35Omi Boo,129972,17.74,61.82,4.6,  G8.5III           
5503,5    Lib,129978,339.48,39.15,6.33,  K1III             
5504,,129980,335.73,34.29,6.4,  F7V               
5505,36Eps Boo,129988,39.38,64.78,5.12,  A2V               
5506,36Eps Boo,129989,39.38,64.78,2.7,  K0-II-III         
5507,,130025,21.51,62.6,6.13,  K0                
5508,,130055,326.62,19.2,5.94,  K3III             
5509,,130073,324.22,14.46,6.3,  G8III             
5510,,130084,52.83,64.79,6.28,  M1IIIb            
5511,109    Vir,130109,355.28,52.68,3.72,  A0V               
5512,,130144,14.55,60.79,5.63,  M5IIIab           
5513,,130157,335.89,34.03,6.06,  K5III             
5514,55    Hya,130158,333.34,30.32,5.63,  A0IIIp            
5515,,130227,318.61,2.58,6.23,  K1III             
5516,56    Hya,130259,333.15,29.87,5.24,  G5III             
5517,57    Hya,130274,332.88,29.36,5.77,  B9V               
5518,,130325,341.92,41.05,6.35,  K0III             
5519,,130328,327.72,20.53,6.04,  M3III             
5520,,130458,311.56,-12.39,5.6,  G7IIIa+F9IV       
5521,,130529,334.59,31.28,5.68, gK1                
5522,,130557,353,50.25,6.14,  B9VSi:Cr:         
5523,7Mu  Lib,130559,341.3,39.78,5.31,  A1pSrCrEu         
5524,,130603,33.54,63.58,6.14,  F2-6V             
5525,Pi 1Oct,130650,306.84,-21.37,5.65,  G8-K0III          
5526,58    Hya,130694,332.65,27.97,4.41,  K4III             
5527,,130701,315.83,-4.01,5.87,  G3II+B8V          
5528,Omi Lup,130807,324.9,14.11,4.32,  B5IV              
5529,,130817,63.78,63.12,6.16,  F2V               
5530,8Alp1Lib,130819,340.31,38.07,5.15,  F4IV              
5531,9Alp2Lib,130841,340.33,38.01,2.75,  A3IV              
5532,,130917,43.16,63.83,5.8,  A4V               
5533,38    Boo,130945,79.98,59.97,5.74,  F7IV w            
5534,,130948,32.76,63.06,5.85,  G0-2V             
5535,11    Lib,130952,352.08,48.82,4.94,  G8III-IV          
5536,,130970,354.23,50.31,6.18,  K3III             
5537,,131040,88.43,57.1,6.51,  F5IV              
5538,39    Boo,131041,84.29,58.58,5.69,  F6V+F5V           
5539,Zet Cir,131058,315.03,-6.06,6.09,  B3Vn              
5540,,131109,310.14,-15.6,5.34,  K4III:            
5541,,131111,62.48,62.99,5.48,  K0III-IV          
5542,,131117,331.67,25.45,6.29,  G1V               
5543,,131120,327.93,19.11,5.03,  B7IIIp            
5544,37Xi  Boo,131156,23.09,61.36,4.55,  G8Ve+K4Ve         
5545,Pi 2Oct,131246,307.03,-21.25,5.65,  G8Ib              
5546,,131342,317.82,-0.88,5.2,  K2III             
5547,,131425,310.01,-16.09,5.93,  G8II              
5548,12    Lib,131430,335.49,30.35,5.3,  K2III             
5549,,131432,330.61,22.87,5.82,  K2III             
5550,,131473,17.22,59.51,6.4,  F9V               
5551,The Cir,131492,316.71,-3.31,5.11,  B4Vnpe            
5552,,131507,98.56,51.78,5.46,  K4III             
5553,,131511,23.55,60.93,6.01,  K2V               
5554,13Xi 1Lib,131530,344.34,40.88,5.8,  G7III             
5555,,131551,311.08,-14.23,6.2,  B9V               
5556,,131562,321.28,5.56,5.38,  A2III             
5557,Ome Oct,131596,306.17,-22.82,5.91,  B9.5V             
5558,,131625,330.53,22.27,5.32,  A0V               
5559,,131657,323.63,9.9,5.64,  B9V               
5560,,131705,322.01,6.71,6.64,  M2III             
5561,,131752,327.79,17.34,6.36,  A0-1V             
5562,,131774,331.34,23.25,6.06,  K3III             
5563,7Bet UMi,131873,112.65,40.5,2.08,  K4-III            
5564,15Xi 2Lib,131918,345.35,40.92,5.46,  K4III             
5565,,131919,333.44,26.16,6.29,  B9V               
5566,,131923,323.4,8.91,6.35,  G3-5V             
5567,,131951,15.69,58.32,5.77,  A0V               
5568,,131977,338.24,32.7,5.74,  K4V               
5569,,132029,51.36,62.57,6.12,  A2V               
5570,16    Lib,132052,351.73,46.27,4.49,  F0V               
5571,Bet Lup,132058,326.25,13.91,2.68,  B2III/IV          
5572,,132096,327.89,16.72,6.15,  K2III             
5573,,132132,356.13,49.22,5.53,  K1III             
5574,,132145,28.8,60.93,6.49,  A1V               
5575,,132146,19.22,59,5.71, gG5                
5576,Kap Cen,132200,326.87,14.75,3.13,  B2IV              
5577,59    Hya,132219,334.61,27.28,5.65,  A4V+A6V           
5578,17    Lib,132230,345.93,40.9,6.6,  A1V               
5579,,132238,329.05,18.43,6.47,  B8V               
5580,,132242,326.39,13.81,6.1,  F5III             
5581,,132254,84.65,57.17,5.63,  F7V               
5582,18    Lib,132345,346.11,40.8,5.87,  K3-IIICN1         
5583,,132375,351.56,45.51,6.09,  F8V               
5584,,132525,2.14,52.07,5.93,  M2III             
5585,,132604,329.31,18.08,5.89,  K2-3III           
5586,19Del Lib,132742,348.87,42.51,4.92,  B9.5V             
5587,,132763,331.45,21.19,6.22,  A8IV              
5588,40    Boo,132772,65.66,60.77,5.64,  F0-2IV-III        
5589,,132813,104.87,46.53,4.6,  M4.5III           
5590,,132833,354.4,46.72,5.52,  M0III             
5591,60    Hya,132851,335.1,26.53,5.85,  A4IV              
5592,,132879,30.28,60.22,6.38,  K0                
5593,Eta Cir,132905,316.91,-4.84,5.17,  G8III             
5594,,132933,357.28,48.48,5.71,  M0.5IIb           
5595,,132955,332.6,22.54,5.44,  B3V               
5596,,133002,118.49,33.56,5.64,  F9V               
5597,,133029,80.19,57.71,6.37,  B9pSiSrCr         
5598,,133049,313.13,-11.77,6.52,  K4III             
5599,,133112,354.49,46.28,6.61,  A5m               
5600,41Ome Boo,133124,36.25,60.66,4.81,  K4-IIIabCa0.5     
5601,110    Vir,133165,0.07,49.79,4.4,  K0.5IIIbFe-0.5    
5602,42Bet Boo,133208,67.62,60.04,3.5,  G8IIIaBa0.3Fe-0.5 
5603,20Sig Lib,133216,337.22,28.62,3.29,  M3-III            
